name,id,data
12154,12154,
12155,12155,
12156,12156,
12157,12157,
12158,12158,
12159,12159,
12160,12160,
12161,12161,
12164,12164,
12165,12165,
12166,12166,
12167,12167,
12168,12168,
12169,12169,
12170,12170,
12173,12173,
12174,12174,
12175,12175,
12176,12176,
12177,12177,
12180,12180,
12182,12182,
12183,12183,
12184,12184,
12185,12185,
12186,12186,
12187,12187,
12188,12188,
12189,12189,
12190,12190,
12192,12192,
12193,12193,
12194,12194,
12195,12195,
12196,12196,
12197,12197,
12198,12198,
12202,12202,
12203,12203,
12204,12204,
12205,12205,
12206,12206,
12207,12207,
12208,12208,
12209,12209,
12210,12210,
12211,12211,
12302,12302,
12303,12303,
12304,12304,
12305,12305,
12306,12306,
12307,12307,
12308,12308,
12309,12309,
12401,12401,
12404,12404,
12405,12405,
12406,12406,
12407,12407,
12409,12409,
12410,12410,
12411,12411,
12412,12412,
12413,12413,
12414,12414,
12416,12416,
12417,12417,
12418,12418,
12419,12419,
12420,12420,
12421,12421,
12422,12422,
12423,12423,
12424,12424,
12427,12427,
12428,12428,
12429,12429,
12430,12430,
12431,12431,
12432,12432,
12433,12433,
12434,12434,
12435,12435,
12436,12436,
12439,12439,
12440,12440,
12441,12441,
12442,12442,
12443,12443,
12444,12444,
12446,12446,
12448,12448,
12449,12449,
12450,12450,
12451,12451,
12452,12452,
12453,12453,
12454,12454,
12455,12455,
12456,12456,
12457,12457,
12458,12458,
12459,12459,
12460,12460,
12461,12461,
12463,12463,
12464,12464,
12465,12465,
12466,12466,
12468,12468,
12469,12469,
12470,12470,
12471,12471,
12472,12472,
12473,12473,
12474,12474,
12475,12475,
12477,12477,
12480,12480,
12481,12481,
12482,12482,
12483,12483,
12484,12484,
12485,12485,
12486,12486,
12487,12487,
12489,12489,
12490,12490,
12491,12491,
12492,12492,
12493,12493,
12494,12494,
12495,12495,
12496,12496,
12498,12498,
12501,12501,
12502,12502,
12503,12503,
12504,12504,
12507,12507,
12508,12508,
12513,12513,
12514,12514,
12515,12515,
12516,12516,
12517,12517,
12518,12518,
12520,12520,
12521,12521,
12522,12522,
12523,12523,
12524,12524,
12525,12525,
12526,12526,
12527,12527,
12528,12528,
12529,12529,
12530,12530,
12531,12531,
12533,12533,
12534,12534,
12538,12538,
12540,12540,
12542,12542,
12543,12543,
12545,12545,
12546,12546,
12547,12547,
12548,12548,
12549,12549,
12550,12550,
12553,12553,
12561,12561,
12563,12563,
12564,12564,
12565,12565,
12566,12566,
12567,12567,
12569,12569,
12570,12570,
12571,12571,
12572,12572,
12574,12574,
12575,12575,
12577,12577,
12578,12578,
12580,12580,
12581,12581,
12582,12582,
12583,12583,
12585,12585,
12586,12586,
12589,12589,
12590,12590,
12592,12592,
12594,12594,
12601,12601,
12603,12603,
12701,12701,
12719,12719,
12720,12720,
12721,12721,
12722,12722,
12723,12723,
12724,12724,
12725,12725,
12726,12726,
12729,12729,
12732,12732,
12733,12733,
12734,12734,
12736,12736,
12737,12737,
12738,12738,
12740,12740,
12741,12741,
12742,12742,
12743,12743,
12745,12745,
12746,12746,
12747,12747,
12748,12748,
12749,12749,
12750,12750,
12751,12751,
12752,12752,
12754,12754,
12758,12758,
12759,12759,
12760,12760,
12762,12762,
12763,12763,
12764,12764,
12765,12765,
12766,12766,
12767,12767,
12768,12768,
12769,12769,
12770,12770,
12771,12771,
12775,12775,
12776,12776,
12777,12777,
12778,12778,
12779,12779,
12780,12780,
12781,12781,
12783,12783,
12784,12784,
12785,12785,
12786,12786,
12787,12787,
12788,12788,
12789,12789,
12790,12790,
12791,12791,
12792,12792,
12801,12801,
12803,12803,
12804,12804,
12808,12808,
12809,12809,
12810,12810,
12811,12811,
12812,12812,
12814,12814,
12815,12815,
12816,12816,
12817,12817,
12819,12819,
12821,12821,
12822,12822,
12823,12823,
12824,12824,
12827,12827,
12828,12828,
12831,12831,
12832,12832,
12833,12833,
12834,12834,
12835,12835,
12836,12836,
12837,12837,
12838,12838,
12839,12839,
12841,12841,
12842,12842,
12843,12843,
12844,12844,
12845,12845,
12846,12846,
12847,12847,
12849,12849,
12850,12850,
12851,12851,
12852,12852,
12853,12853,
12855,12855,
12856,12856,
12857,12857,
12858,12858,
12859,12859,
12860,12860,
12861,12861,
12862,12862,
12863,12863,
12865,12865,
12866,12866,
12870,12870,
12871,12871,
12873,12873,
12874,12874,
12878,12878,
12883,12883,
12885,12885,
12886,12886,
12887,12887,
12901,12901,
12903,12903,
12910,12910,
12912,12912,
12913,12913,
12914,12914,
12916,12916,
12917,12917,
12918,12918,
12919,12919,
12920,12920,
12921,12921,
12922,12922,
12923,12923,
12924,12924,
12926,12926,
12927,12927,
12928,12928,
12929,12929,
12930,12930,
12932,12932,
12934,12934,
12935,12935,
12936,12936,
12937,12937,
12939,12939,
12941,12941,
12942,12942,
12943,12943,
12944,12944,
12945,12945,
12946,12946,
12950,12950,
12952,12952,
12953,12953,
12955,12955,
12956,12956,
12957,12957,
12958,12958,
12959,12959,
12960,12960,
12961,12961,
12962,12962,
12964,12964,
12965,12965,
12966,12966,
12967,12967,
12969,12969,
12970,12970,
12972,12972,
12973,12973,
12974,12974,
12975,12975,
12976,12976,
12977,12977,
12978,12978,
12979,12979,
12980,12980,
12981,12981,
12983,12983,
12985,12985,
12986,12986,
12987,12987,
12989,12989,
12992,12992,
12993,12993,
12996,12996,
12997,12997,
12998,12998,
13021,13021,
13026,13026,
13027,13027,
13028,13028,
13029,13029,
13030,13030,
13031,13031,
13032,13032,
13033,13033,
13034,13034,
13035,13035,
13036,13036,
13037,13037,
13039,13039,
13040,13040,
13041,13041,
13042,13042,
13044,13044,
13045,13045,
13051,13051,
13052,13052,
13053,13053,
13054,13054,
13057,13057,
13060,13060,
13061,13061,
13063,13063,
13064,13064,
13066,13066,
13068,13068,
13069,13069,
13071,13071,
13072,13072,
13073,13073,
13074,13074,
13076,13076,
13077,13077,
13078,13078,
13080,13080,
13081,13081,
13082,13082,
13083,13083,
13084,13084,
13088,13088,
13090,13090,
13092,13092,
13101,13101,
13103,13103,
13104,13104,
13108,13108,
13110,13110,
13111,13111,
13112,13112,
13114,13114,
13116,13116,
13117,13117,
13118,13118,
13120,13120,
13122,13122,
13123,13123,
13124,13124,
13126,13126,
13131,13131,
13132,13132,
13135,13135,
13136,13136,
13138,13138,
13140,13140,
13141,13141,
13142,13142,
13143,13143,
13144,13144,
13145,13145,
13146,13146,
13147,13147,
13148,13148,
13152,13152,
13153,13153,
13155,13155,
13156,13156,
13157,13157,
13158,13158,
13159,13159,
13160,13160,
13162,13162,
13163,13163,
13164,13164,
13165,13165,
13166,13166,
13167,13167,
13202,13202,
13203,13203,
13204,13204,
13205,13205,
13206,13206,
13207,13207,
13208,13208,
13209,13209,
13210,13210,
13211,13211,
13212,13212,
13214,13214,
13215,13215,
13219,13219,
13224,13224,
13290,13290,
13301,13301,
13302,13302,
13303,13303,
13304,13304,
13305,13305,
13308,13308,
13309,13309,
13310,13310,
13312,13312,
13313,13313,
13314,13314,
13315,13315,
13316,13316,
13317,13317,
13318,13318,
13319,13319,
13320,13320,
13321,13321,
13322,13322,
13323,13323,
13324,13324,
13325,13325,
13326,13326,
13327,13327,
13328,13328,
13329,13329,
13331,13331,
13332,13332,
13333,13333,
13334,13334,
13335,13335,
13337,13337,
13338,13338,
13339,13339,
13340,13340,
13342,13342,
13343,13343,
13345,13345,
13346,13346,
13348,13348,
13350,13350,
13353,13353,
13354,13354,
13355,13355,
13357,13357,
13360,13360,
13361,13361,
13363,13363,
13364,13364,
13365,13365,
13367,13367,
13368,13368,
13402,13402,
13403,13403,
13404,13404,
13406,13406,
13407,13407,
13408,13408,
13409,13409,
13411,13411,
13413,13413,
13415,13415,
13416,13416,
13417,13417,
13418,13418,
13420,13420,
13421,13421,
13424,13424,
13425,13425,
13428,13428,
13431,13431,
13433,13433,
13436,13436,
13437,13437,
13438,13438,
13439,13439,
13440,13440,
13441,13441,
13450,13450,
13452,13452,
13454,13454,
13456,13456,
13459,13459,
13460,13460,
13461,13461,
13464,13464,
13468,13468,
13469,13469,
13470,13470,
13471,13471,
13472,13472,
13473,13473,
13476,13476,
13477,13477,
13478,13478,
13480,13480,
13483,13483,
13484,13484,
13485,13485,
13486,13486,
13488,13488,
13489,13489,
13490,13490,
13491,13491,
13492,13492,
13493,13493,
13494,13494,
13495,13495,
13501,13501,
13502,13502,
13601,13601,
13602,13602,
13603,13603,
13605,13605,
13606,13606,
13607,13607,
13608,13608,
13612,13612,
13613,13613,
13614,13614,
13615,13615,
13616,13616,
13617,13617,
13618,13618,
13619,13619,
13620,13620,
13621,13621,
13622,13622,
13624,13624,
13625,13625,
13626,13626,
13630,13630,
13633,13633,
13634,13634,
13635,13635,
13636,13636,
13637,13637,
13638,13638,
13639,13639,
13640,13640,
13641,13641,
13642,13642,
13646,13646,
13648,13648,
13650,13650,
13651,13651,
13652,13652,
13654,13654,
13655,13655,
13656,13656,
13658,13658,
13659,13659,
13660,13660,
13661,13661,
13662,13662,
13664,13664,
13665,13665,
13666,13666,
13667,13667,
13668,13668,
13669,13669,
13670,13670,
13672,13672,
13673,13673,
13674,13674,
13675,13675,
13676,13676,
13679,13679,
13680,13680,
13681,13681,
13682,13682,
13684,13684,
13685,13685,
13687,13687,
13690,13690,
13691,13691,
13693,13693,
13694,13694,
13695,13695,
13696,13696,
13697,13697,
13730,13730,
13731,13731,
13732,13732,
13733,13733,
13734,13734,
13736,13736,
13739,13739,
13740,13740,
13743,13743,
13744,13744,
13746,13746,
13748,13748,
13750,13750,
13751,13751,
13752,13752,
13753,13753,
13754,13754,
13755,13755,
13756,13756,
13757,13757,
13760,13760,
13774,13774,
13775,13775,
13776,13776,
13777,13777,
13778,13778,
13780,13780,
13782,13782,
13783,13783,
13784,13784,
13786,13786,
13787,13787,
13788,13788,
13790,13790,
13794,13794,
13795,13795,
13796,13796,
13797,13797,
13801,13801,
13802,13802,
13803,13803,
13804,13804,
13806,13806,
13807,13807,
13808,13808,
13809,13809,
13810,13810,
13811,13811,
13812,13812,
13813,13813,
13815,13815,
13820,13820,
13825,13825,
13827,13827,
13830,13830,
13832,13832,
13833,13833,
13835,13835,
13838,13838,
13839,13839,
13841,13841,
13842,13842,
13843,13843,
13844,13844,
13846,13846,
13847,13847,
13849,13849,
13850,13850,
13856,13856,
13859,13859,
13860,13860,
13861,13861,
13862,13862,
13863,13863,
13864,13864,
13865,13865,
13901,13901,
13902,13902,
13903,13903,
13904,13904,
13905,13905,
14001,14001,
14004,14004,
14005,14005,
14006,14006,
14008,14008,
14009,14009,
14011,14011,
14012,14012,
14013,14013,
14020,14020,
14024,14024,
14025,14025,
14026,14026,
14028,14028,
14030,14030,
14031,14031,
14032,14032,
14033,14033,
14034,14034,
14036,14036,
14037,14037,
14039,14039,
14040,14040,
14041,14041,
14042,14042,
14043,14043,
14047,14047,
14048,14048,
14051,14051,
14052,14052,
14054,14054,
14055,14055,
14057,14057,
14058,14058,
14059,14059,
14060,14060,
14061,14061,
14062,14062,
14063,14063,
14065,14065,
14066,14066,
14067,14067,
14068,14068,
14069,14069,
14070,14070,
14072,14072,
14075,14075,
14080,14080,
14081,14081,
14082,14082,
14085,14085,
14086,14086,
14091,14091,
14092,14092,
14094,14094,
14098,14098,
14101,14101,
14102,14102,
14103,14103,
14105,14105,
14108,14108,
14109,14109,
14111,14111,
14113,14113,
14120,14120,
14125,14125,
14126,14126,
14127,14127,
14129,14129,
14130,14130,
14131,14131,
14132,14132,
14134,14134,
14135,14135,
14136,14136,
14138,14138,
14139,14139,
14141,14141,
14143,14143,
14145,14145,
14150,14150,
14167,14167,
14170,14170,
14171,14171,
14172,14172,
14173,14173,
14174,14174,
14201,14201,
14202,14202,
14203,14203,
14204,14204,
14206,14206,
14207,14207,
14208,14208,
14209,14209,
14210,14210,
14211,14211,
14212,14212,
14213,14213,
14214,14214,
14215,14215,
14216,14216,
14217,14217,
14218,14218,
14219,14219,
14220,14220,
14221,14221,
14222,14222,
14223,14223,
14224,14224,
14225,14225,
14226,14226,
14227,14227,
14228,14228,
14261,14261,
14301,14301,
14303,14303,
14304,14304,
14305,14305,
14411,14411,
14414,14414,
14415,14415,
14416,14416,
14418,14418,
14420,14420,
14422,14422,
14423,14423,
14424,14424,
14425,14425,
14427,14427,
14428,14428,
14432,14432,
14433,14433,
14435,14435,
14437,14437,
14445,14445,
14450,14450,
14454,14454,
14456,14456,
14462,14462,
14464,14464,
14466,14466,
14467,14467,
14468,14468,
14469,14469,
14470,14470,
14471,14471,
14472,14472,
14475,14475,
14476,14476,
14477,14477,
14478,14478,
14479,14479,
14480,14480,
14481,14481,
14482,14482,
14485,14485,
14486,14486,
14487,14487,
14489,14489,
14502,14502,
14504,14504,
14505,14505,
14506,14506,
14507,14507,
14510,14510,
14511,14511,
14512,14512,
14513,14513,
14514,14514,
14516,14516,
14517,14517,
14519,14519,
14521,14521,
14522,14522,
14525,14525,
14526,14526,
14527,14527,
14530,14530,
14532,14532,
14533,14533,
14534,14534,
14536,14536,
14537,14537,
14541,14541,
14542,14542,
14543,14543,
14544,14544,
14545,14545,
14546,14546,
14548,14548,
14550,14550,
14551,14551,
14555,14555,
14559,14559,
14560,14560,
14561,14561,
14564,14564,
14568,14568,
14569,14569,
14571,14571,
14572,14572,
14580,14580,
14586,14586,
14589,14589,
14590,14590,
14591,14591,
14604,14604,
14605,14605,
14606,14606,
14607,14607,
14608,14608,
14609,14609,
14610,14610,
14611,14611,
14612,14612,
14613,14613,
14614,14614,
14615,14615,
14616,14616,
14617,14617,
14618,14618,
14619,14619,
14620,14620,
14621,14621,
14622,14622,
14623,14623,
14624,14624,
14625,14625,
14626,14626,
14701,14701,
14706,14706,
14707,14707,
14708,14708,
14709,14709,
14710,14710,
14711,14711,
14712,14712,
14714,14714,
14715,14715,
14716,14716,
14717,14717,
14718,14718,
14719,14719,
14721,14721,
14723,14723,
14724,14724,
14726,14726,
14727,14727,
14728,14728,
14729,14729,
14731,14731,
14732,14732,
14733,14733,
14735,14735,
14736,14736,
14737,14737,
14738,14738,
14739,14739,
14740,14740,
14741,14741,
14742,14742,
14743,14743,
14744,14744,
14747,14747,
14748,14748,
14750,14750,
14753,14753,
14754,14754,
14755,14755,
14757,14757,
14760,14760,
14767,14767,
14769,14769,
14770,14770,
14772,14772,
14775,14775,
14777,14777,
14779,14779,
14781,14781,
14782,14782,
14783,14783,
14784,14784,
14787,14787,
14801,14801,
14802,14802,
14803,14803,
14804,14804,
14805,14805,
14806,14806,
14807,14807,
14808,14808,
14809,14809,
14810,14810,
14812,14812,
14813,14813,
14814,14814,
14815,14815,
14816,14816,
14817,14817,
14818,14818,
14819,14819,
14820,14820,
14821,14821,
14822,14822,
14823,14823,
14824,14824,
14825,14825,
14826,14826,
14830,14830,
14836,14836,
14837,14837,
14838,14838,
14839,14839,
14840,14840,
14841,14841,
14842,14842,
14843,14843,
14845,14845,
14846,14846,
14847,14847,
14850,14850,
14855,14855,
14858,14858,
14859,14859,
14860,14860,
14861,14861,
14864,14864,
14865,14865,
14867,14867,
14869,14869,
14870,14870,
14871,14871,
14872,14872,
14873,14873,
14874,14874,
14877,14877,
14878,14878,
14879,14879,
14880,14880,
14881,14881,
14882,14882,
14883,14883,
14884,14884,
14885,14885,
14886,14886,
14889,14889,
14891,14891,
14892,14892,
14894,14894,
14895,14895,
14897,14897,
14898,14898,
14901,14901,
14903,14903,
14904,14904,
14905,14905,
6390,6390,
NY,NY,
